EXPERIMENT,YEAR,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF
14YT005460,2014,2290,V114649,FAM11251,False,2.5,2,44.0187,2014
14YT005460,2014,2290,V140364,FAM08217,False,2,1,36.8480756,2014
14YT005460,2014,2290,V140364,FAM08217,False,2,2,45.351798,2014
14YT005460,2014,2290,V140393,FAM07868,False,2.1,1,49.6688642,2014
14YT005460,2014,2290,V140393,FAM07868,False,2.1,2,43.7901477,2014
14YT005460,2014,2290,V140432,FAM13872,False,2.1,1,54.3677927,2014
14YT005460,2014,2290,V140432,FAM13872,False,2.1,2,45.0523156,2014
14YT005460,2014,2290,V151236,FAM13840,False,2.2,1,60.1070284,2014
14YT005460,2014,2290,V151236,FAM13840,False,2.2,2,57.4044009,2014
14YT005460,2014,2290,V155842,FAM13982,True,2.4,1,29.0005676,2011
14YT005460,2014,2290,V155842,FAM13982,True,2.4,2,31.1773908,2011
14YT005460,2014,2308,V114553,FAM06574,True,2.5,1,67.2272434,.
14YT005460,2014,2308,V114553,FAM06574,True,2.5,2,66.7861984,.
14YT005460,2014,2308,V114556,FAM13833,False,2.3,1,67.784572,2014
14YT005460,2014,2308,V114556,FAM13833,False,2.3,2,69.4286022,2014
14YT005460,2014,2308,V114649,FAM11251,False,2.5,1,62.220654,2014
14YT005460,2014,2308,V114649,FAM11251,False,2.5,2,61.4038434,2014
14YT005460,2014,2308,V140364,FAM08217,False,2,1,73.6934746,2014
14YT005460,2014,2308,V140364,FAM08217,False,2,2,57.896004,2014
14YT005460,2014,2308,V140393,FAM07868,False,2.1,1,66.5766797,2014
14YT005460,2014,2308,V140393,FAM07868,False,2.1,2,58.9190619,2014
14YT005460,2014,2308,V140432,FAM13872,False,2.1,1,70.1591666,2014
14YT005460,2014,2308,V140432,FAM13872,False,2.1,2,59.0989892,2014
14YT005460,2014,2308,V151236,FAM13840,False,2.2,1,63.7601479,2014
14YT005460,2014,2308,V151236,FAM13840,False,2.2,2,63.0617027,2014
14YT005460,2014,2308,V155842,FAM13982,True,2.4,1,65.8994987,2011
14YT005460,2014,2308,V155842,FAM13982,True,2.4,2,63.2755337,2011
14YT005460,2014,2309,V114553,FAM06574,True,2.5,1,71.9881799,.
14YT005460,2014,2309,V114553,FAM06574,True,2.5,2,74.3547447,.
14YT005460,2014,2309,V114556,FAM13833,False,2.3,1,68.9767021,2014
14YT005460,2014,2309,V114556,FAM13833,False,2.3,2,63.6741991,2014
14YT005460,2014,2309,V114649,FAM11251,False,2.5,1,76.3074767,2014
14YT005460,2014,2309,V114649,FAM11251,False,2.5,2,74.0299833,2014
14YT005460,2014,2309,V140364,FAM08217,False,2,1,70.1817691,2014
14YT005460,2014,2309,V140364,FAM08217,False,2,2,75.7198132,2014
14YT005460,2014,2309,V140393,FAM07868,False,2.1,1,62.5057124,2014
14YT005460,2014,2309,V140393,FAM07868,False,2.1,2,71.1512948,2014
14YT005460,2014,2309,V140432,FAM13872,False,2.1,1,77.8783463,2014
14YT005460,2014,2309,V140432,FAM13872,False,2.1,2,67.9888862,2014
14YT005460,2014,2309,V151236,FAM13840,False,2.2,1,67.8357249,2014
14YT005460,2014,2309,V151236,FAM13840,False,2.2,2,68.357068,2014
14YT005460,2014,2309,V155842,FAM13982,True,2.4,1,65.7411329,2011
14YT005460,2014,2309,V155842,FAM13982,True,2.4,2,84.6488183,2011
14YT005460,2014,2320,V114553,FAM06574,True,2.5,1,75.6893297,.
14YT005460,2014,2320,V114553,FAM06574,True,2.5,2,63.1814064,.
14YT005460,2014,2320,V114556,FAM13833,False,2.3,1,68.4580355,2014
14YT005460,2014,2320,V114556,FAM13833,False,2.3,2,71.5346441,2014
14YT005460,2014,2320,V114649,FAM11251,False,2.5,1,61.704218,2014
14YT005460,2014,2320,V114649,FAM11251,False,2.5,2,66.5151178,2014
14YT005460,2014,2320,V140364,FAM08217,False,2,1,70.1524751,2014
14YT005460,2014,2320,V140364,FAM08217,False,2,2,76.0647978,2014
14YT005460,2014,2320,V140393,FAM07868,False,2.1,1,72.3047628,2014
14YT005460,2014,2320,V140393,FAM07868,False,2.1,2,72.2002265,2014
14YT005460,2014,2320,V140432,FAM13872,False,2.1,1,59.4600335,2014
14YT005460,2014,2320,V140432,FAM13872,False,2.1,2,58.798466,2014
14YT005460,2014,2320,V151236,FAM13840,False,2.2,1,68.9813118,2014
14YT005460,2014,2320,V151236,FAM13840,False,2.2,2,63.1489898,2014
14YT005460,2014,2320,V155842,FAM13982,True,2.4,1,63.868253,2011
14YT005460,2014,2320,V155842,FAM13982,True,2.4,2,70.7878714,2011
14YT005460,2014,2360,V114553,FAM06574,True,2.5,1,76.8996011,.
14YT005460,2014,2360,V114553,FAM06574,True,2.5,2,85.9819162,.
14YT005460,2014,2360,V114556,FAM13833,False,2.3,1,64.1658022,2014
14YT005460,2014,2360,V114556,FAM13833,False,2.3,2,70.741923,2014
14YT005460,2014,2360,V114649,FAM11251,False,2.5,1,68.7228707,2014
14YT005460,2014,2360,V114649,FAM11251,False,2.5,2,76.3669568,2014
14YT005460,2014,2360,V140364,FAM08217,False,2,1,71.1947153,2014
14YT005460,2014,2360,V140364,FAM08217,False,2,2,74.7890982,2014
14YT005460,2014,2360,V140393,FAM07868,False,2.1,1,66.8318494,2014
14YT005460,2014,2360,V140393,FAM07868,False,2.1,2,67.1063501,2014
14YT005460,2014,2360,V140432,FAM13872,False,2.1,1,64.5269952,2014
14YT005460,2014,2360,V140432,FAM13872,False,2.1,2,58.7648597,2014
14YT005460,2014,2360,V151236,FAM13840,False,2.2,1,65.2358494,2014
14YT005460,2014,2360,V151236,FAM13840,False,2.2,2,86.3935186,2014
14YT005460,2014,2360,V155842,FAM13982,True,2.4,1,72.7312352,2011
14YT005460,2014,2360,V155842,FAM13982,True,2.4,2,70.7785032,2011
14YT005460,2014,2403,V114553,FAM06574,True,2.5,1,69.6006484,.
14YT005460,2014,2403,V114553,FAM06574,True,2.5,2,63.7936054,.
14YT005460,2014,2403,V114556,FAM13833,False,2.3,1,58.0826229,2014
14YT005460,2014,2403,V114556,FAM13833,False,2.3,2,51.0144529,2014
14YT005460,2014,2403,V114649,FAM11251,False,2.5,1,61.4695689,2014
14YT005460,2014,2403,V114649,FAM11251,False,2.5,2,60.5987801,2014
14YT005460,2014,2403,V140364,FAM08217,False,2,1,60.210375,2014
14YT005460,2014,2403,V140364,FAM08217,False,2,2,63.5994029,2014
14YT005460,2014,2403,V140393,FAM07868,False,2.1,1,54.2092782,2014
14YT005460,2014,2403,V140393,FAM07868,False,2.1,2,51.8873235,2014
14YT005460,2014,2403,V140432,FAM13872,False,2.1,1,58.0826229,2014
14YT005460,2014,2403,V140432,FAM13872,False,2.1,2,52.9521662,2014
14YT005460,2014,2403,V151236,FAM13840,False,2.2,1,59.339735,2014
14YT005460,2014,2403,V151236,FAM13840,False,2.2,2,55.2741209,2014
14YT005460,2014,2403,V155842,FAM13982,True,2.4,1,54.5976833,2011
14YT005460,2014,2403,V155842,FAM13982,True,2.4,2,56.3391122,2011
14YT005460,2014,2440,V114553,FAM06574,True,2.5,1,63.4340482,.
14YT005460,2014,2440,V114553,FAM06574,True,2.5,2,60.8732808,.
14YT005460,2014,2440,V114556,FAM13833,False,2.3,1,64.4881844,2014
14YT005460,2014,2440,V114556,FAM13833,False,2.3,2,60.9320175,2014
14YT005460,2014,2440,V114649,FAM11251,False,2.5,1,67.4135648,2014
14YT005460,2014,2440,V114649,FAM11251,False,2.5,2,63.3144932,2014
14YT005460,2014,2440,V140364,FAM08217,False,2,1,65.2098268,2014
14YT005460,2014,2440,V140364,FAM08217,False,2,2,66.5112516,2014
14YT005460,2014,2440,V140393,FAM07868,False,2.1,1,68.2931269,2014
14YT005460,2014,2440,V140393,FAM07868,False,2.1,2,61.7091251,2014
14YT005460,2014,2440,V140432,FAM13872,False,2.1,1,57.8552602,2014
14YT005460,2014,2440,V140432,FAM13872,False,2.1,2,57.644998,2014
14YT005460,2014,2440,V151236,FAM13840,False,2.2,1,69.5703135,2014
14YT005460,2014,2440,V151236,FAM13840,False,2.2,2,63.4484721,2014
14YT005460,2014,2440,V155842,FAM13982,True,2.4,1,69.8407993,2011
14YT005460,2014,2440,V155842,FAM13982,True,2.4,2,46.4538157,2011
14YT005460,2014,2450,V114553,FAM06574,True,2.5,1,68.9463672,.
14YT005460,2014,2450,V114553,FAM06574,True,2.5,2,71.1868342,.
14YT005460,2014,2450,V114556,FAM13833,False,2.3,1,64.5493002,2014
14YT005460,2014,2450,V114556,FAM13833,False,2.3,2,67.5664287,2014
14YT005460,2014,2450,V114649,FAM11251,False,2.5,1,70.6816994,2014
14YT005460,2014,2450,V114649,FAM11251,False,2.5,2,72.1975499,2014
14YT005460,2014,2450,V140364,FAM08217,False,2,1,77.216184,2014
14YT005460,2014,2450,V140364,FAM08217,False,2,2,74.1757096,2014
14YT005460,2014,2450,V140393,FAM07868,False,2.1,1,60.1610066,2014
14YT005460,2014,2450,V140393,FAM07868,False,2.1,2,58.906125,2014
14YT005460,2014,2450,V140432,FAM13872,False,2.1,1,62.3198371,2014
14YT005460,2014,2450,V140432,FAM13872,False,2.1,2,66.9360883,2014
14YT005460,2014,2450,V151236,FAM13840,False,2.2,1,58.7673876,2014
14YT005460,2014,2450,V151236,FAM13840,False,2.2,2,64.1946501,2014
14YT005460,2014,2450,V155842,FAM13982,True,2.4,1,60.49469,2011
14YT005460,2014,2450,V155842,FAM13982,True,2.4,2,64.5493002,2011
14YT005460,2014,2460,V114553,FAM06574,True,2.5,1,65.6678237,.
14YT005460,2014,2460,V114553,FAM06574,True,2.5,2,59.5583244,.
14YT005460,2014,2460,V114556,FAM13833,False,2.3,1,69.4342528,2014
14YT005460,2014,2460,V114556,FAM13833,False,2.3,2,59.0487285,2014
14YT005460,2014,2460,V114649,FAM11251,False,2.5,1,62.4089085,2014
14YT005460,2014,2460,V114649,FAM11251,False,2.5,2,76.6987071,2014
14YT005460,2014,2460,V140364,FAM08217,False,2,1,75.4405541,2014
14YT005460,2014,2460,V140364,FAM08217,False,2,2,74.4237417,2014
14YT005460,2014,2460,V140393,FAM07868,False,2.1,1,67.9079932,2014
14YT005460,2014,2460,V140393,FAM07868,False,2.1,2,52.4535742,2014
14YT005460,2014,2460,V140432,FAM13872,False,2.1,1,60.2392229,2014
14YT005460,2014,2460,V140432,FAM13872,False,2.1,2,58.506716,2014
14YT005460,2014,2460,V151236,FAM13840,False,2.2,1,67.3412965,2014
14YT005460,2014,2460,V151236,FAM13840,False,2.2,2,66.9360883,2014
14YT005460,2014,2460,V155842,FAM13982,True,2.4,1,73.0995657,2011
14YT005460,2014,2460,V155842,FAM13982,True,2.4,2,63.7066158,2011
14YT005460,2014,3310,V114553,FAM06574,True,2.5,1,68.244948,.
14YT005460,2014,3310,V114553,FAM06574,True,2.5,2,70.1130695,.
14YT005460,2014,3310,V114556,FAM13833,False,2.3,1,71.046015,2014
14YT005460,2014,3310,V114556,FAM13833,False,2.3,2,53.9332905,2014
14YT005460,2014,3310,V114649,FAM11251,False,2.5,1,61.0903832,2014
14YT005460,2014,3310,V114649,FAM11251,False,2.5,2,72.8090054,2014
14YT005460,2014,3310,V140364,FAM08217,False,2,1,69.2830246,2014
14YT005460,2014,3310,V140364,FAM08217,False,2,2,71.9789605,2014
14YT005460,2014,3310,V140393,FAM07868,False,2.1,1,55.1771683,2014
14YT005460,2014,3310,V140393,FAM07868,False,2.1,2,55.7991815,2014
14YT005460,2014,3310,V140432,FAM13872,False,2.1,1,65.5491608,2014
14YT005460,2014,3310,V140432,FAM13872,False,2.1,2,60.8822029,2014
14YT005460,2014,3310,V151236,FAM13840,False,2.2,1,60.7793023,2014
14YT005460,2014,3310,V151236,FAM13840,False,2.2,2,71.4622271,2014
14YT005460,2014,3310,V155842,FAM13982,True,2.4,1,57.1481904,2011
14YT005460,2014,3310,V155842,FAM13982,True,2.4,2,50.8212913,2011
14YT005460,2014,3340,V114553,FAM06574,True,2.5,1,61.5088258,.
14YT005460,2014,3340,V114553,FAM06574,True,2.5,2,60.4408605,.
14YT005460,2014,3340,V114556,FAM13833,False,2.3,1,59.1398818,2014
14YT005460,2014,3340,V114556,FAM13833,False,2.3,2,53.8784201,2014
14YT005460,2014,3340,V114649,FAM11251,False,2.5,1,55.5750902,2014
14YT005460,2014,3340,V114649,FAM11251,False,2.5,2,50.2587582,2014
14YT005460,2014,3340,V140364,FAM08217,False,2,1,60.0247971,2014
14YT005460,2014,3340,V140364,FAM08217,False,2,2,55.3441587,2014
14YT005460,2014,3340,V140393,FAM07868,False,2.1,1,58.5110284,2014
14YT005460,2014,3340,V140393,FAM07868,False,2.1,2,53.3343259,2014
14YT005460,2014,3340,V140432,FAM13872,False,2.1,1,55.9455026,2014
14YT005460,2014,3340,V140432,FAM13872,False,2.1,2,53.6474886,2014
14YT005460,2014,3340,V151236,FAM13840,False,2.2,1,53.2061462,2014
14YT005460,2014,3340,V151236,FAM13840,False,2.2,2,52.5613819,2014
14YT005460,2014,3340,V155842,FAM13982,True,2.4,1,58.3303575,2011
14YT005460,2014,3340,V155842,FAM13982,True,2.4,2,58.1177161,2011
14YT005460,2014,3490,V114553,FAM06574,True,2.5,1,70.6286134,.
14YT005460,2014,3490,V114553,FAM06574,True,2.5,2,69.2636936,.
14YT005460,2014,3490,V114556,FAM13833,False,2.3,1,57.8643309,2014
14YT005460,2014,3490,V114556,FAM13833,False,2.3,2,65.3032106,2014
14YT005460,2014,3490,V114649,FAM11251,False,2.5,1,71.8079552,2014
14YT005460,2014,3490,V114649,FAM11251,False,2.5,2,62.9519619,2014
14YT005460,2014,3490,V140364,FAM08217,False,2,1,76.5213077,2014
14YT005460,2014,3490,V140364,FAM08217,False,2,2,57.2052913,2014
14YT005460,2014,3490,V140393,FAM07868,False,2.1,1,55.2396224,2014
14YT005460,2014,3490,V140393,FAM07868,False,2.1,2,55.8293677,2014
14YT005460,2014,3490,V140432,FAM13872,False,2.1,1,56.7902688,2014
14YT005460,2014,3490,V140432,FAM13872,False,2.1,2,55.3860922,2014
14YT005460,2014,3490,V151236,FAM13840,False,2.2,1,64.5148018,2014
14YT005460,2014,3490,V151236,FAM13840,False,2.2,2,63.0564982,2014
14YT005460,2014,3490,V155842,FAM13982,True,2.4,1,79.3295123,2011
14YT005460,2014,3490,V155842,FAM13982,True,2.4,2,60.2463605,2011
14YT005461,2014,2110,V114553,FAM06574,True,2.5,1,54.0491281,.
14YT005461,2014,2110,V114553,FAM06574,True,2.5,2,55.3585826,.
14YT005461,2014,2110,V114556,FAM13833,False,2.3,1,50.216676,2014
14YT005461,2014,2110,V114556,FAM13833,False,2.3,2,59.0911081,2014
14YT005461,2014,2110,V114649,FAM11251,False,2.5,1,55.9631979,2014
14YT005461,2014,2110,V114649,FAM11251,False,2.5,2,58.0818794,2014
14YT005461,2014,2110,V114655,FAM11247,False,2.5,1,64.0306337,2014
14YT005461,2014,2110,V114655,FAM11247,False,2.5,2,55.8631226,2014
14YT005461,2014,2110,V155842,FAM13982,True,2.4,1,56.0655037,2011
14YT005461,2014,2110,V155842,FAM13982,True,2.4,2,52.3329782,2011
14YT005461,2014,2120,V114553,FAM06574,True,2.5,1,68.6291895,.
14YT005461,2014,2120,V114553,FAM06574,True,2.5,2,66.1551144,.
14YT005461,2014,2120,V114556,FAM13833,False,2.3,1,60.1757279,2014
14YT005461,2014,2120,V114556,FAM13833,False,2.3,2,63.4477286,2014
14YT005461,2014,2120,V114649,FAM11251,False,2.5,1,62.8280946,2014
14YT005461,2014,2120,V114649,FAM11251,False,2.5,2,65.0803089,2014
14YT005461,2014,2120,V114655,FAM11247,False,2.5,1,65.4645504,2014
14YT005461,2014,2120,V114655,FAM11247,False,2.5,2,64.5316049,2014
14YT005461,2014,2120,V155842,FAM13982,True,2.4,1,60.9645828,2011
14YT005461,2014,2120,V155842,FAM13982,True,2.4,2,64.1382927,2011
14YT005461,2014,2170,V114553,FAM06574,True,2.5,1,67.421892,.
14YT005461,2014,2170,V114553,FAM06574,True,2.5,2,80.6404538,.
14YT005461,2014,2170,V114556,FAM13833,False,2.3,1,69.262504,2014
14YT005461,2014,2170,V114556,FAM13833,False,2.3,2,82.4697646,2014
14YT005461,2014,2170,V114649,FAM11251,False,2.5,1,63.4386579,2014
14YT005461,2014,2170,V114649,FAM11251,False,2.5,2,69.6306858,2014
14YT005461,2014,2170,V114655,FAM11247,False,2.5,1,74.8439686,2014
14YT005461,2014,2170,V114655,FAM11247,False,2.5,2,73.5452205,2014
14YT005461,2014,2170,V155842,FAM13982,True,2.4,1,70.6709929,2011
14YT005461,2014,2170,V155842,FAM13982,True,2.4,2,67.8105945,2011
14YT005461,2014,2200,V114553,FAM06574,True,2.5,1,72.1869922,.
14YT005461,2014,2200,V114553,FAM06574,True,2.5,2,66.7930386,.
14YT005461,2014,2200,V114556,FAM13833,False,2.3,1,65.4462603,2014
14YT005461,2014,2200,V114556,FAM13833,False,2.3,2,63.4752382,2014
14YT005461,2014,2200,V114649,FAM11251,False,2.5,1,63.3699584,2014
14YT005461,2014,2200,V114649,FAM11251,False,2.5,2,59.533194,2014
14YT005461,2014,2200,V114655,FAM11247,False,2.5,1,71.1489156,2014
14YT005461,2014,2200,V114655,FAM11247,False,2.5,2,74.2609149,2014
14YT005461,2014,2200,V155842,FAM13982,True,2.4,1,71.6680282,2011
14YT005461,2014,2200,V155842,FAM13982,True,2.4,2,68.4531284,2011
14YT005461,2014,2201,V114553,FAM06574,True,2.5,1,72.128553,.
14YT005461,2014,2201,V114553,FAM06574,True,2.5,2,76.9782636,.
14YT005461,2014,2201,V114556,FAM13833,False,2.3,1,85.2213144,2014
14YT005461,2014,2201,V114556,FAM13833,False,2.3,2,79.5744216,2014
14YT005461,2014,2201,V114649,FAM11251,False,2.5,1,71.3634901,2014
14YT005461,2014,2201,V114649,FAM11251,False,2.5,2,81.2933967,2014
14YT005461,2014,2201,V114655,FAM11247,False,2.5,1,87.8878076,2014
14YT005461,2014,2201,V114655,FAM11247,False,2.5,2,86.8411064,2014
14YT005461,2014,2201,V155842,FAM13982,True,2.4,1,79.5616334,2011
14YT005461,2014,2201,V155842,FAM13982,True,2.4,2,70.607944,2011
14YT005461,2014,2210,V114553,FAM06574,True,2.5,1,56.5011955,.
14YT005461,2014,2210,V114553,FAM06574,True,2.5,2,61.6390872,.
14YT005461,2014,2210,V114556,FAM13833,False,2.3,1,37.2070381,2014
14YT005461,2014,2210,V114556,FAM13833,False,2.3,2,54.6947846,2014
14YT005461,2014,2210,V114649,FAM11251,False,2.5,1,64.4652846,2014
14YT005461,2014,2210,V114649,FAM11251,False,2.5,2,54.4272728,2014
14YT005461,2014,2210,V114655,FAM11247,False,2.5,1,59.0415909,2014
14YT005461,2014,2210,V114655,FAM11247,False,2.5,2,53.4097169,2014
14YT005461,2014,2210,V155842,FAM13982,True,2.4,1,47.3091396,2011
14YT005461,2014,2210,V155842,FAM13982,True,2.4,2,51.0156425,2011
14YT005461,2014,2220,V114553,FAM06574,True,2.5,1,69.491205,.
14YT005461,2014,2220,V114553,FAM06574,True,2.5,2,65.3409805,.
14YT005461,2014,2220,V114556,FAM13833,False,2.3,1,60.1550585,2014
14YT005461,2014,2220,V114556,FAM13833,False,2.3,2,57.0454385,2014
14YT005461,2014,2220,V114649,FAM11251,False,2.5,1,59.1193612,2014
14YT005461,2014,2220,V114649,FAM11251,False,2.5,2,51.8593679,2014
14YT005461,2014,2220,V114655,FAM11247,False,2.5,1,60.1550585,2014
14YT005461,2014,2220,V114655,FAM11247,False,2.5,2,57.0454385,2014
14YT005461,2014,2220,V155842,FAM13982,True,2.4,1,53.9332905,2011
14YT005461,2014,2220,V155842,FAM13982,True,2.4,2,58.0811359,2011
14YT005461,2014,2230,V114553,FAM06574,True,2.5,1,51.5484356,.
14YT005461,2014,2230,V114553,FAM06574,True,2.5,2,53.7252589,.
14YT005461,2014,2230,V114556,FAM13833,False,2.3,1,50.6132596,2014
14YT005461,2014,2230,V114556,FAM13833,False,2.3,2,51.6513362,2014
14YT005461,2014,2230,V114649,FAM11251,False,2.5,1,56.1101138,2014
14YT005461,2014,2230,V114649,FAM11251,False,2.5,2,52.1704488,2014
14YT005461,2014,2230,V114655,FAM11247,False,2.5,1,57.3563708,2014
14YT005461,2014,2230,V114655,FAM11247,False,2.5,2,56.6292264,2014
14YT005461,2014,2230,V155842,FAM13982,True,2.4,1,61.1931351,2011
14YT005461,2014,2230,V155842,FAM13982,True,2.4,2,54.1414709,2011
14YT005461,2014,2240,V114553,FAM06574,True,2.5,1,55.0515166,.
14YT005461,2014,2240,V114553,FAM06574,True,2.5,2,57.9348148,.
14YT005461,2014,2240,V114556,FAM13833,False,2.3,1,54.2260814,2014
14YT005461,2014,2240,V114556,FAM13833,False,2.3,2,56.8967382,2014
14YT005461,2014,2240,V114649,FAM11251,False,2.5,1,58.7122198,2014
14YT005461,2014,2240,V114649,FAM11251,False,2.5,2,60.8570725,2014
14YT005461,2014,2240,V114655,FAM11247,False,2.5,1,62.6200629,2014
14YT005461,2014,2240,V114655,FAM11247,False,2.5,2,60.9760327,2014
14YT005461,2014,2240,V155842,FAM13982,True,2.4,1,52.5477014,2011
14YT005461,2014,2240,V155842,FAM13982,True,2.4,2,52.1041285,2011
14YT005461,2014,2250,V114553,FAM06574,True,2.5,1,54.321993,.
14YT005461,2014,2250,V114553,FAM06574,True,2.5,2,65.0437286,.
14YT005461,2014,2250,V114556,FAM13833,False,2.3,1,51.3197346,2014
14YT005461,2014,2250,V114556,FAM13833,False,2.3,2,61.3235453,2014
14YT005461,2014,2250,V114649,FAM11251,False,2.5,1,63.5415585,2014
14YT005461,2014,2250,V114649,FAM11251,False,2.5,2,70.8653442,2014
14YT005461,2014,2250,V114655,FAM11247,False,2.5,1,54.0110608,2014
14YT005461,2014,2250,V114655,FAM11247,False,2.5,2,55.5660195,2014
14YT005461,2014,2250,V155842,FAM13982,True,2.4,1,55.3646793,2011
14YT005461,2014,2250,V155842,FAM13982,True,2.4,2,51.832007,2011
14YT005461,2014,2260,V114553,FAM06574,True,2.5,1,63.1641572,.
14YT005461,2014,2260,V114553,FAM06574,True,2.5,2,64.6162153,.
14YT005461,2014,2260,V114556,FAM13833,False,2.3,1,62.1260806,2014
14YT005461,2014,2260,V114556,FAM13833,False,2.3,2,54.866236,2014
14YT005461,2014,2260,V114649,FAM11251,False,2.5,1,62.02318,2014
14YT005461,2014,2260,V114649,FAM11251,False,2.5,2,62.8532249,2014
14YT005461,2014,2260,V114655,FAM11247,False,2.5,1,60.1550585,2014
14YT005461,2014,2260,V114655,FAM11247,False,2.5,2,65.5491608,2014
14YT005461,2014,2260,V155842,FAM13982,True,2.4,1,65.2380799,2011
14YT005461,2014,2260,V155842,FAM13982,True,2.4,2,56.1101138,2011
14YT005461,2014,2270,V114553,FAM06574,True,2.5,2,37.1545469,.
14YT005461,2014,2270,V114556,FAM13833,False,2.3,2,34.184259,2014
14YT005461,2014,2270,V114649,FAM11251,False,2.5,2,38.6269769,2014
14YT005461,2014,2270,V114655,FAM11247,False,2.5,2,48.182605,2014
14YT005461,2014,2270,V155842,FAM13982,True,2.4,2,36.8800462,2011
14YT005461,2014,2280,V114553,FAM06574,True,2.5,1,68.7320901,.
14YT005461,2014,2280,V114553,FAM06574,True,2.5,2,71.116945,.
14YT005461,2014,2280,V114556,FAM13833,False,2.3,1,74.8005481,2014
14YT005461,2014,2280,V114556,FAM13833,False,2.3,2,72.9348058,2014
14YT005461,2014,2280,V114649,FAM11251,False,2.5,1,70.700733,2014
14YT005461,2014,2280,V114649,FAM11251,False,2.5,2,68.2039068,2014
14YT005461,2014,2280,V114655,FAM11247,False,2.5,1,71.9584399,2014
14YT005461,2014,2280,V114655,FAM11247,False,2.5,2,69.2419833,2014
14YT005461,2014,2280,V155842,FAM13982,True,2.4,1,74.3296144,2011
14YT005461,2014,2280,V155842,FAM13982,True,2.4,2,65.3090099,2011
14YT005461,2014,2290,V114553,FAM06574,True,2.5,1,43.0607729,.
14YT005461,2014,2290,V114553,FAM06574,True,2.5,2,51.4067243,.
14YT005461,2014,2290,V114556,FAM13833,False,2.3,1,47.5949415,2014
14YT005461,2014,2290,V114556,FAM13833,False,2.3,2,47.7641624,2014
14YT005461,2014,2290,V114649,FAM11251,False,2.5,1,44.7230932,2014
14YT005461,2014,2290,V114649,FAM11251,False,2.5,2,41.7687163,2014
14YT005461,2014,2290,V114655,FAM11247,False,2.5,1,40.2002258,2014
14YT005461,2014,2290,V114655,FAM11247,False,2.5,2,61.8219886,2014
14YT005461,2014,2290,V155842,FAM13982,True,2.4,1,36.6629438,2011
14YT005461,2014,2290,V155842,FAM13982,True,2.4,2,39.8937545,2011
14YT005461,2014,2308,V114553,FAM06574,True,2.5,1,70.7011791,.
14YT005461,2014,2308,V114553,FAM06574,True,2.5,2,75.3861298,.
14YT005461,2014,2308,V114556,FAM13833,False,2.3,1,72.5999328,2014
14YT005461,2014,2308,V114556,FAM13833,False,2.3,2,69.4286022,2014
14YT005461,2014,2308,V114649,FAM11251,False,2.5,1,70.3600607,2014
14YT005461,2014,2308,V114649,FAM11251,False,2.5,2,64.8868498,2014
14YT005461,2014,2308,V114655,FAM11247,False,2.5,1,75.528436,2014
14YT005461,2014,2308,V114655,FAM11247,False,2.5,2,69.5610941,2014
14YT005461,2014,2308,V155842,FAM13982,True,2.4,1,66.5644863,2011
14YT005461,2014,2308,V155842,FAM13982,True,2.4,2,68.1384786,2011
14YT005461,2014,2309,V114553,FAM06574,True,2.5,1,70.3005806,.
14YT005461,2014,2309,V114553,FAM06574,True,2.5,2,62.654264,.
14YT005461,2014,2309,V114556,FAM13833,False,2.3,1,74.1855238,2014
14YT005461,2014,2309,V114556,FAM13833,False,2.3,2,72.9599362,2014
14YT005461,2014,2309,V114649,FAM11251,False,2.5,1,73.6366711,2014
14YT005461,2014,2309,V114649,FAM11251,False,2.5,2,66.7952691,2014
14YT005461,2014,2309,V114655,FAM11247,False,2.5,1,80.0230503,2014
14YT005461,2014,2309,V114655,FAM11247,False,2.5,2,76.5543191,2014
14YT005461,2014,2309,V155842,FAM13982,True,2.4,1,72.8319053,2011
14YT005461,2014,2309,V155842,FAM13982,True,2.4,2,69.7289767,2011
14YT005461,2014,2320,V114553,FAM06574,True,2.5,1,81.3997174,.
14YT005461,2014,2320,V114553,FAM06574,True,2.5,2,71.2513701,.
14YT005461,2014,2320,V114556,FAM13833,False,2.3,1,75.0490263,2014
14YT005461,2014,2320,V114556,FAM13833,False,2.3,2,70.8610319,2014
14YT005461,2014,2320,V114649,FAM11251,False,2.5,1,71.4290669,2014
14YT005461,2014,2320,V114649,FAM11251,False,2.5,2,67.3250882,2014
14YT005461,2014,2320,V114655,FAM11247,False,2.5,1,70.4503217,2014
14YT005461,2014,2320,V114655,FAM11247,False,2.5,2,79.4814839,2014
14YT005461,2014,2320,V155842,FAM13982,True,2.4,1,69.4708331,2011
14YT005461,2014,2320,V155842,FAM13982,True,2.4,2,75.7082146,2011
14YT005461,2014,2403,V114553,FAM06574,True,2.5,1,63.9857262,.
14YT005461,2014,2403,V114556,FAM13833,False,2.3,1,57.0177802,2014
14YT005461,2014,2403,V114649,FAM11251,False,2.5,1,58.4689462,2014
14YT005461,2014,2403,V114655,FAM11247,False,2.5,1,58.0826229,2014
14YT005461,2014,2403,V155842,FAM13982,True,2.4,1,59.1455324,2011
14YT005461,2014,2405,V114553,FAM06574,True,2.5,1,50.3378667,.
14YT005461,2014,2405,V114553,FAM06574,True,2.5,2,51.2128191,.
14YT005461,2014,2405,V114556,FAM13833,False,2.3,1,45.0004192,2014
14YT005461,2014,2405,V114556,FAM13833,False,2.3,2,48.8739126,2014
